0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-14.689606,-0.4231453,13.746856,-3.0932727,-4.2953973,2.6878848,0.7515583,-0.8299885,-0.73324597,-0.9222044,-0.7939148,-0.8174584,-1.1760857,1.0073048,1.3381323,-0.78083444,-0.65021646,1.7632142,1.9891176,-0.2656176,-1.2530947,-1.3390152,-0.8224833,0.23792195,0.64958596,0.30901575,-0.49006134,0.007131994,1.2645324,0.49631312,-1.1473215,-1.4036523,-0.68038416,0.7563385,0.934433,0.04443015,-0.78570867,-0.33255452,0.53187966,0.58382225,-0.18798268,-0.7108494,-0.24103749,0.47591683,0.21501511,0.10666931,-0.023433894,-0.6371338,-0.29990077,0.8045334,0.71140355,-0.18023181,-0.36093807,-0.004567936,0.5483197,0.3718449,-0.30395582,-0.37642676,0.061570257,0.25630325,0.4817827,0.48508748,0.115668535,-0.111209065,-220
1.1455383,-0.11086655,-2.2085142,-0.19278812,1.7595873,2.5296392,-0.08749294,0.53800106,2.1957881,-2.6631818,-2.4918108,-0.30728173,0.16949524,1.6072996,2.0222235,0.4580698,0.4776274,2.0424492,1.2163585,0.620152,-0.67227006,-2.158082,-1.3405135,0.36900687,1.3548875,0.42732978,-0.17211163,0.35562682,0.8802457,-0.011558473,-0.85267365,-1.1334186,-0.7036976,1.0497265,1.3999839,-0.20618938,-0.86679584,-0.04832095,0.40596497,0.39513502,0.11366856,-0.7231821,-0.5028946,-0.010167748,0.203854,0.25987375,-0.37008512,-0.8466807,-0.5368875,0.8641757,0.6472646,-0.3755051,-0.42727625,-0.16669847,0.4379506,0.33143508,-0.4949293,-0.6108407,-0.231001,0.17554702,0.6003984,0.34641552,-0.24403825,-0.005740717,-220
-9.017548,0.3628292,7.0734053,-3.824922,-2.5517125,3.7071295,0.24830246,-1.4236355,-0.34310305,-1.5266206,-0.935554,-2.2634711,-1.7887732,1.3156366,1.4559338,-1.3657025,-1.7130971,1.621404,1.2961969,-0.6862092,-1.2004361,-1.736002,-1.5866024,-0.23852801,1.1354192,0.4741826,-0.15732288,-0.14616936,0.5601706,0.39980942,-0.87385535,-0.9145305,-0.09059036,0.8157072,0.63670695,-0.65026134,-0.9171032,0.3797158,0.96890986,0.6287483,-0.36120248,-0.93284655,-0.005179286,0.5859108,0.46249935,0.05320263,-0.1997334,-0.30139625,-0.16931379,0.85689795,0.8798472,-0.17869455,-0.44373274,0.076390125,0.54620683,0.4574886,-0.35399568,-0.3579013,-0.16303036,-0.06828798,0.5285549,0.42350033,-0.10363421,-0.1983833,-208
-2.182953,2.7982063,8.419111,-1.0587196,-3.9981484,1.0798812,0.75883484,-0.540061,-1.3450643,0.40581536,3.1269436,2.9070897,0.44465268,-1.0787623,-1.4580278,-0.6111121,-0.387069,-0.8860084,-0.22380328,0.8566325,1.0465436,0.97388697,1.0465369,-0.43434072,-0.9950805,0.5317192,0.39902043,-0.80176437,-0.8921529,0.26786685,1.1196661,1.3129442,0.2553881,-0.49381983,-0.42495477,-0.13509695,-0.055061936,0.17048168,-0.034572124,-0.5922834,-0.25204062,0.5095806,0.48688245,-0.26278114,-0.33573937,-0.06840873,0.09325039,0.35422623,0.051944137,-0.4830289,-0.39255726,-0.22733206,0.051344216,-0.0073240846,-0.21366799,-0.1855101,0.1048547,0.40696222,0.26475513,-0.20842767,-0.6991478,-0.53202665,-0.030590296,0.13057217,-220
11.279419,-2.2171268,1.8493118,2.8096008,-5.987211,2.1049933,0.74908257,-1.4052968,-0.2330147,0.84958386,0.4682808,2.975769,0.83549774,-1.6898984,-1.7693539,0.14049864,-0.07737994,-1.0940791,-0.020826995,0.643517,0.86008644,0.76690435,0.8030982,-0.06560159,-0.94342935,-0.12417841,0.18109453,-0.51937413,-1.2471901,-0.07962608,0.75818324,0.94032717,0.16793197,-0.4537264,-0.344329,0.24996214,-0.108971,-0.15067607,-0.05575514,-0.15939324,-0.29567742,0.43145698,0.51812446,-0.54072183,-0.048866928,0.2542218,-0.014811218,0.0914301,0.19247866,-0.23971438,-0.43650603,-0.14007866,0.14797777,0.1004628,-0.13021982,-0.15190333,0.22014004,0.36405647,0.27079034,0.053648964,-0.4832399,-0.36716187,0.08375299,0.106170446,-220
2.3194275,2.3167267,0.7521248,-0.9634466,-0.45093727,-0.31454802,-0.6039953,0.17454243,-0.96304,0.5896764,3.5857582,2.8772697,0.96742684,-1.4025992,-1.6337892,0.13249087,0.34488595,-0.5878428,-0.57930577,0.7890661,1.3650899,1.8654613,1.4522104,-0.3648939,-0.5031506,0.623178,0.31462514,-0.9485612,-0.9789394,0.2540598,1.233185,1.2304051,0.29960892,-0.2984861,-0.33204508,-0.06089948,-0.10752332,-0.10403937,-0.059018135,-0.4215568,-0.3761227,0.25981015,0.25857332,-0.38710523,-0.44496524,-0.18210685,0.16525146,0.28551912,-0.044630885,-0.44577622,-0.55104446,-0.31580663,0.037823617,-0.15105368,-0.4375217,-0.25902373,0.1166957,0.38855976,0.3500417,-0.18462674,-0.49462104,-0.46693742,0.015351236,0.184145,-220
-8.157562,4.8043556,6.5319877,-4.8233852,-1.2214117,-1.071178,-0.5010605,-0.23519707,-1.7249149,-0.06929541,3.7869549,2.7198238,-0.26042545,-1.5503017,-2.1442263,-1.15554,-0.9243679,-0.6708399,-0.23342645,0.40437388,0.39953184,0.60625553,0.8268745,-0.5129347,-0.84241164,0.009419918,-0.20048201,-1.3039958,-0.44173717,0.3151242,0.6996665,0.728914,-0.26831317,-0.14669478,0.6150819,0.14463396,-0.3147161,-0.25963587,-0.3266816,-0.32729706,0.20089364,0.46311265,0.64948195,0.136864,-0.4751106,-0.2020489,0.4633587,0.7905552,-0.016816258,-0.5681875,-0.5028415,-0.078253984,0.51113975,0.22350293,-0.36825824,-0.016284585,0.21137649,0.5116382,0.69683486,-0.11397581,-0.80011296,-0.5882504,0.11959618,0.29691076,-231
3.7351685,4.168251,-0.49898434,-1.7128344,-0.22477913,-2.1333451,-0.41321754,1.9588547,-0.026444912,1.0510292,3.8886118,2.3086267,0.48233545,-1.4330279,-1.6970341,0.62662125,1.2085272,0.4663669,-0.045346975,0.8158171,1.012876,0.88498926,0.30131185,-0.39733052,0.46383798,0.8047323,0.28753936,-0.7683344,-1.3212429,-0.15110588,1.2193298,1.3620718,0.6544807,-0.38607275,-0.24514294,0.07561283,-0.066826046,-0.2459268,-0.47844386,-0.37513754,0.04983318,0.34214008,0.042941928,-0.24510764,-0.16663998,-0.2800492,-0.03450212,0.136804,-0.20812333,-0.46435642,-0.4836309,-0.294654,0.09904617,0.058597013,-0.3944645,-0.103473485,0.13047272,0.15405828,0.20728737,-0.22378139,-0.7873856,-0.7434548,-0.09487653,0.280718,-208
-7.130829,3.6797504,7.800917,-1.6156044,-1.6708169,0.271873,1.711977,-0.111151695,-0.91980326,0.33540916,2.9001188,3.2587585,0.8554301,-0.739269,-0.62239325,0.30075765,-0.24772024,-0.66799724,0.06102091,0.7288079,1.1887031,1.4327903,1.0686321,0.017293215,-0.46766925,0.14739203,0.556865,-0.18685293,-0.42656505,0.37665945,1.241154,1.1162703,0.17819893,-0.40762556,0.026737392,-0.17602347,-0.3914198,0.003815651,-0.28786683,-0.63205177,-0.1045928,0.42159945,0.17978454,-0.2380168,-0.67203903,-0.4078691,0.17091626,0.46723863,-0.14639354,-0.6459781,-0.45827925,-0.1977669,-0.033189237,-0.256777,-0.46666622,-0.16789144,0.07667661,0.124467075,0.26184273,-0.16190965,-0.7561083,-0.5421517,-0.021069467,0.25676602,-215
-11.171112,5.6155987,10.078322,-4.7880044,-1.1618576,0.09907484,0.8798437,0.24374008,-1.9439744,-0.33714342,3.046996,2.5014277,-0.08706028,-1.3068403,-1.3204615,0.09416723,-0.1425606,-1.0475742,-0.83858395,0.34647942,0.91480637,0.68285847,0.54323745,-0.5385113,-0.9248102,0.27368855,0.6194582,-0.70474625,-0.82531774,0.04338175,1.0656586,1.0439527,-0.10362519,-0.21287167,-0.008832753,-0.20554173,0.050534368,0.68563074,-0.062288523,-1.089827,-0.14241278,0.7710446,0.39281392,-0.15063947,-0.3009292,-0.28418005,0.09216266,0.67548764,0.1553396,-0.5089898,-0.21831584,-0.010415614,0.25840986,-0.13848825,-0.41550684,0.044555783,0.033171505,0.19507277,0.23971885,-0.29910296,-0.5127102,-0.3337943,-0.0071597695,0.34885383,-215
-8.645691,3.1610794,8.28874,-3.1505795,-0.7138624,1.2382469,-0.36646843,-0.123838425,-0.6826173,0.08046222,3.67206,2.8818412,-0.022902511,-0.78638864,-0.9096474,0.19720292,0.5322069,-0.45068228,-0.70478094,0.6768906,1.1945095,0.9123821,1.0079954,-0.39051914,-0.70857847,0.5599153,0.7393764,-0.48397875,-0.7196773,0.22205359,1.174298,0.87134457,-0.44606012,-0.5463346,-0.09330517,-0.065966666,0.32350492,0.3588815,-0.4960854,-1.0182873,-0.06972051,0.7849927,0.33734736,-0.27434042,-0.3972438,-0.349553,-0.073069975,0.6541867,0.012214065,-0.69934464,-0.5665016,-0.17963934,0.3262695,-0.13652621,-0.5490093,-0.0068783164,0.057636946,0.21940607,0.40309203,-0.24010156,-0.4655596,-0.21395475,0.07789564,0.3199635,-215
-8.609985,3.4371872,7.2104597,-2.5196886,0.22115898,0.7869091,0.7486429,0.06367302,-0.49764192,0.6640911,2.802822,1.8370566,-0.11784088,-1.2658752,-1.2018068,0.8844404,0.5266503,-0.7254175,-0.55547035,0.59114933,0.8443475,0.6724925,0.56190896,-0.26137447,-0.12082863,0.5563457,0.5871898,-0.055901527,-0.47769523,-0.2636007,0.7571361,1.1156583,-0.0003181696,-0.56970954,-0.22090334,-0.31710643,-0.008298695,0.52516925,-0.23240447,-1.0431519,-0.08648646,0.5984962,0.13729054,-0.25686175,-0.47159296,-0.24415016,0.2747854,0.66826457,-0.17652476,-0.7293453,-0.20184314,0.037846506,0.28148353,-0.120462134,-0.5301702,-0.1494022,0.018147737,0.26831627,0.33318716,-0.25980878,-0.3843348,-0.21891338,0.10227364,0.36866897,-211
-8.669739,3.9076786,7.8726654,-2.1317482,0.30368805,0.8311739,1.4975033,0.14053535,-1.814767,0.4583857,3.009696,2.0477877,0.53162116,-0.9867401,-0.8465054,1.459032,1.2691749,-0.13281775,0.072666705,1.1882491,1.1865988,0.87813616,1.0486073,0.12341976,-0.3207301,0.48619628,0.5979314,-0.2891332,-0.47142613,-0.30858207,0.72540545,1.3290513,0.092651784,-0.68391466,-0.2085743,-0.017721355,-0.07143813,0.24598736,-0.24929118,-1.111977,-0.23839557,0.6502607,0.0739342,-0.7736772,-0.6025404,-0.18927765,0.15631366,0.5477488,-0.27010036,-0.82948124,-0.26925457,-0.059699535,0.1093477,-0.33666253,-0.6890342,-0.07836807,0.051412612,0.19590515,0.23534548,-0.22714888,-0.2766657,-0.17553699,0.14294332,0.42087328,-220
-4.3643494,3.0862293,6.26331,-1.4087038,-0.7161379,1.207541,1.1056089,-0.90850735,-2.5622764,-0.523057,2.1330395,1.8288207,-0.13895302,-1.7856945,-1.020801,0.92324114,1.2682964,0.07212484,-0.47399414,-0.25564456,-0.24595952,0.8828602,1.0440116,0.02590108,-0.58060575,0.35796046,0.867627,0.011594653,-0.6993755,-0.45751953,0.5900184,0.80302453,-0.18770936,-0.6409253,-0.43572056,-0.38769054,0.4200958,0.78052074,-0.21046638,-0.75211394,0.13836706,0.9050919,0.057089984,-0.513017,-0.32757598,-0.22140718,0.22597232,0.6716877,-0.10825217,-0.61182976,-0.21021402,0.36279276,0.5816892,-0.06821452,-0.4009248,-0.20497888,0.066118866,0.11927831,-0.018141717,-0.2708158,-0.51414394,-0.16334718,0.20860535,0.17476746,-220
-12.5468445,4.426296,7.3352013,-6.4294186,-0.4295168,-0.49448824,0.81513214,0.4945612,-1.8915762,-0.109246254,2.1260357,0.6909933,-0.6028045,-1.2840766,-1.4828817,1.1471648,0.8633989,-1.4365376,-1.4724586,-0.117278576,0.49805927,1.0281,0.85851717,-1.0774496,-0.90526414,0.50671935,0.19643426,-0.74878144,-0.59669864,-0.39116848,0.58672714,1.3704708,-0.0064804554,-0.9940078,-0.23684311,0.2794994,0.42424476,0.24005657,-0.5332055,-1.049064,0.09963083,1.0120019,0.15830666,-0.3410964,-0.21351194,-0.12159991,0.14264086,1.0603812,0.393156,-0.59936166,-0.31304657,0.12976795,0.48719737,0.10279543,-0.43161857,-0.20228094,0.064341694,0.41190475,0.4072168,-0.038755834,-0.41014826,-0.12524605,0.29227316,0.2596212,-208
-4.227783,4.231764,0.6478319,-3.4331336,4.888254,2.0262156,0.7259159,-1.9830351,-2.8553934,1.6560652,4.1472397,1.2899837,-0.8218684,-0.9767666,-0.7192442,0.9149957,0.4106127,-0.25366843,-0.3041445,0.7044208,0.8259125,1.1681786,0.9449837,-0.90620255,-0.66561437,0.78060937,0.7799344,-0.46019697,-0.72079504,0.24909145,1.3659914,1.2980425,-0.40959615,-0.4447018,0.40920267,-0.044551134,-0.018099964,0.11704743,-0.13428688,-0.3765957,-0.341622,0.20328015,0.23976275,-0.24178863,-0.48204094,-0.3251964,0.14601605,0.5248622,-0.24947953,-0.8313526,-0.3685397,-0.105377436,-0.13079238,-0.23270975,-0.23716736,-0.20029432,-0.21598837,-0.059300542,0.20795614,0.014020022,-0.530738,-0.4577391,0.19869238,0.29793242,-208
8.867218,1.4485283,-9.866915,-0.8769789,3.7187977,0.04549265,0.75749016,1.3158941,0.9777907,-0.2785442,-0.9033556,0.48998642,2.2155676,-0.36697805,-0.40908796,1.802114,0.6208087,-1.3522264,-1.4791312,0.6524396,1.9547348,1.672812,-0.06844342,-0.3095386,-0.010587573,-1.0404572,0.2981553,0.9168512,-0.61336005,-0.38727808,0.9655404,0.6907842,-0.29279542,-0.46902454,-0.05104494,0.55222076,0.17196786,-0.5949915,-0.3912325,-0.018546084,0.33153605,0.267318,-0.27184033,-0.28205064,-0.040222764,-0.29595935,-0.19737929,0.25002706,0.10885048,-0.2840066,-0.43209827,-0.29779017,-0.06439829,0.26657334,-0.032703876,-0.544323,0.11408639,0.33823723,-0.022439152,-0.016805634,-0.24884784,-0.23111337,-0.042352736,0.13168907,-220
12.349884,-0.103414536,-18.67208,-1.8947449,8.862346,-1.2563815,-3.9979095,-1.8290019,-0.2715248,0.1215806,-0.49156857,-2.8180103,0.009826772,1.6434674,-1.6390982,-2.0904276,-2.3177307,-2.3593879,-0.99728215,0.59955287,0.052881718,0.5313473,-0.0008867979,-2.1206071,-0.7919214,0.0693903,-0.16934586,-0.9666729,-1.2054836,0.2556281,0.91364646,0.35317922,-0.20862879,-0.4664502,-0.37984765,0.43100607,1.0448949,-0.22805601,-0.67980766,0.22323295,0.42518294,0.3251605,0.17795646,0.21214709,0.3863194,-0.0027893782,0.27838743,0.5835122,0.2636119,0.1658706,0.07746446,0.15110815,0.059421062,0.06940611,0.016806662,-0.057655036,0.32678676,0.31500298,0.30308992,0.3772928,-0.12831521,-0.1748308,0.07733202,0.18872958,-208
-1.3811035,1.9931469,-3.1930065,-4.647804,3.0273504,1.0789671,-2.0065389,-2.858724,-2.7803564,0.13652492,2.0556936,-0.7651131,-1.2433308,-0.8524077,-1.0166527,-0.6837201,-1.1892966,-0.35448074,-0.3110516,-0.3245262,-0.015738487,0.7808628,0.6836977,-1.319098,-1.35713,0.019537449,1.2142102,-0.37324977,-1.5288476,-0.49543512,0.86604166,1.1277249,-0.5081852,-0.8632052,0.14435124,0.23174776,0.116095066,-0.0060299635,-0.28919291,-0.352139,0.072372794,0.45171773,0.45936117,0.29560897,-0.21001035,-0.35070074,0.3599729,0.72008276,0.23185349,-0.2326591,-0.18233263,0.1801163,0.18908328,0.0862022,-0.10312456,0.10343051,0.37644374,0.2620108,0.32680398,0.2263748,-0.19910312,-0.21258402,0.20148319,0.3325944,-208
-4.921875,4.239546,1.3668699,-4.505046,3.808402,1.3556399,-1.1783447,-1.0314741,-0.59251225,1.2640581,2.6524649,0.6703067,-0.42812532,-0.66667235,-1.2918375,0.3270254,0.060697317,-0.97583044,-0.5763773,0.5358796,0.8636074,1.0671225,0.6095588,-0.86660624,-0.4329387,0.7635329,0.6399505,-0.4906062,-0.7101463,0.034828722,1.0350325,1.2720263,-0.021195233,-0.771155,-0.30181193,0.24120526,0.13089383,-0.2458424,-0.20166707,-0.34372756,-0.14716578,0.6600499,0.40273294,-0.08126375,-0.35841858,-0.32281494,0.12577575,0.51633966,-0.21254945,-0.73051834,-0.40263116,-0.2970717,-0.013226092,0.05806014,-0.25628304,-0.21141881,0.054436088,0.26029104,0.33658785,-0.13160118,-0.64325726,-0.2736178,0.2283532,0.20293555,-208
-9.536407,4.6155148,5.660901,-4.7427826,1.928359,0.97178555,0.4228506,-0.55685616,-1.6662172,0.20285559,2.501112,1.5946932,0.357275,-0.20278966,-0.748137,0.7425246,0.35095417,-0.58999383,0.26446673,0.89550996,-0.08922124,0.41660786,1.1882079,-0.72358274,-1.0221806,0.46076822,0.9393014,-0.5534241,-1.296604,-0.39235258,1.1170042,1.0880942,-0.22096978,-0.9057381,-0.40193617,0.39125568,0.4883598,0.14295834,-0.41851783,-0.7035855,0.00806427,0.77481174,0.22743413,-0.31013852,-0.3655553,-0.2815144,0.029033557,0.58086073,-0.0007917881,-0.5947417,-0.3376565,0.034921527,0.26262182,0.027481303,-0.55662656,-0.19452435,0.30969334,0.35187566,0.44754755,0.030097649,-0.4905722,-0.15137196,0.36599743,0.4649245,-208
-4.724304,1.0353413,-1.2637568,-3.8453455,2.734519,-0.746222,-3.0420861,-2.3503108,-1.3406192,-0.011441469,1.1906605,0.4689269,-0.759937,-1.6839625,-2.2808635,-0.3456719,0.078481555,-1.448547,-1.1415921,-0.18131423,-0.53491783,0.6686535,0.7509539,-1.2032936,-1.0639477,0.32728887,0.3015002,-0.8257557,-1.2615858,-0.07080829,1.057565,0.64472365,-0.23156983,-0.7641469,-0.42252016,0.485112,0.6731956,0.0146763325,-0.34135556,-0.472087,-0.019267082,0.7907479,0.37281522,-0.21598786,-0.16217375,0.0142223835,0.3427109,0.8905517,0.31415695,-0.5097352,-0.15006125,0.46202973,0.54379606,0.030971095,-0.2576214,0.0478338,0.13706982,0.28992867,0.5315986,0.022945708,-0.5625603,-0.16804546,0.40495473,0.43718237,-208
9.5034485,-2.1637669,-7.3257923,3.1100588,0.5702915,-2.5434508,-2.9106846,-1.3811655,-1.2267679,-0.74929,1.0318804,-0.42570043,-1.5310361,-1.8713516,-1.333547,0.19821668,0.019224763,-0.36681557,-0.992767,-1.1444769,-0.5623286,0.11727619,0.4823197,-0.2882495,-1.1138675,-0.3686664,0.31608164,-0.25639117,-0.67092884,-0.68686247,0.056316376,0.49647284,-0.09712626,-0.8136424,-0.36655593,0.26887465,0.2617997,0.7986627,0.30427623,-0.8013934,0.29372013,1.2488239,0.4626673,-0.43493125,-0.3458184,0.35051298,0.49168667,0.68185794,0.09279537,-0.036292553,0.21860266,0.3367776,0.78755784,0.16724277,-0.22594678,0.06010306,0.25509548,0.4606523,-0.06823027,-0.21221651,-0.0284127,-0.08478582,0.098834276,0.28682125,-220
3.5541687,-0.9779682,-5.248581,0.52471924,-0.9993801,-4.894502,-2.284655,-0.9360285,-0.695999,-0.10476446,0.6212406,-0.06333256,-1.6432109,-2.7386837,-1.969882,-0.34394002,0.22436726,-0.23187268,-1.5480242,-0.7412361,0.113281965,-0.79104686,-0.5302907,-0.31162143,-1.2143648,-0.8495996,0.7640778,0.10277748,-1.5604998,-0.9341581,0.5907146,0.9061279,-0.0824029,-0.6372832,-0.07628667,0.41897947,0.456689,0.48221064,-0.044416904,-0.46843857,-0.0176574,0.6072254,0.69559115,0.008580297,-0.22370636,0.21529901,0.43544725,0.6454998,0.11755186,-0.19250238,0.017318308,0.19619185,0.6455246,0.2224613,-0.15127385,0.05420345,0.2796424,0.4420752,0.18566227,-0.10360092,0.060480714,-0.11067504,0.07125187,0.5537078,-220
-7.693756,1.3863869,3.4264393,-3.7239661,-2.374629,-2.6704535,-0.59760666,-1.1115799,-2.560225,-0.6417935,1.6161299,0.08877921,-1.9204465,-2.5926309,-1.8163027,0.11832595,-0.11246908,-1.0211228,-1.5188968,-0.8536478,-0.30196357,-0.2453289,-0.12483084,-0.9802232,-1.4816957,0.17066789,0.8445662,-0.67082846,-1.2550367,-0.49745798,0.79045653,0.8196707,-0.20971069,-0.59109354,-0.21877587,0.014594972,0.4146937,0.57089067,-0.053331614,-0.6649939,0.17905581,1.1145037,0.52254784,-0.24814367,-0.11603016,0.08270049,0.48482955,0.91898566,0.16698056,-0.44232988,-0.12868214,0.33827338,0.8006211,0.13704237,-0.23860586,0.087833285,0.08802205,0.47670156,0.52097577,-0.23495181,-0.21014738,-0.07002252,0.17974323,0.26869762,-220
-8.438385,1.6126308,6.208342,-3.5745616,-1.8874488,0.24386168,-0.25118828,-1.1176434,-3.3545914,-1.9866879,2.3042612,1.1037889,-1.3540723,-1.4441935,-1.5416793,-0.11007881,0.23061097,-0.860644,-1.2379975,-0.6953474,-0.2679448,-0.11147785,0.09372485,-0.9654968,-1.1125209,0.40946817,0.7816675,-0.77751243,-0.90459573,-0.18957424,0.4460312,0.42670035,-0.41580153,-0.5409266,-0.14483792,0.05657293,0.3196906,0.5938009,0.1336298,-0.65331036,0.28434074,1.0922539,0.43455553,-0.43704075,-0.35122436,-0.02781713,0.3208066,0.902367,0.25709397,-0.460806,-0.11678374,0.40469342,0.5751636,0.18144163,-0.17258453,-0.007430136,0.1240949,0.3445897,0.26301873,-0.17596546,-0.2026236,-0.062099576,0.2187627,0.5417977,215
11.7030945,-2.2018929,-7.753256,3.4881763,1.0003271,-1.7294192,-1.8577342,-1.9853096,-3.2180634,-1.4167608,-0.48584652,0.045671463,-0.48932272,-1.7213832,-1.3924237,0.20243049,0.9193796,-0.78611434,-0.6058949,-0.88010514,-0.9630842,-0.124023914,-0.53969854,-0.6628604,-0.5666127,-0.27306366,0.008874893,0.3476981,-0.6391467,-0.82044125,0.13079858,0.2282598,-0.35258186,-0.178159,-0.034262955,0.032504275,0.12060785,0.92697644,0.31716383,-0.49720708,0.18847537,0.9311234,0.46632016,-0.45271027,-0.122318506,0.04316318,0.61750865,0.79038453,-0.11307812,-0.04514146,0.3525166,0.524043,0.8860627,0.21937017,-0.19402778,0.037082314,0.09405595,0.1203962,0.08518928,-0.1855212,-0.26021123,-0.06502527,0.18648171,0.2672605,220
-4.704529,-0.704525,5.378043,-1.528472,-3.198844,1.0247135,-0.18707752,-2.115469,-2.5180044,-0.93445504,0.7291784,0.9837389,-0.40326947,-1.6064247,-1.6721567,-0.20775199,0.42321646,-0.7548884,-1.2491934,-0.36955762,-0.1528058,-0.3778329,0.57817435,-0.32507873,-0.9369335,0.04535079,0.04363811,-0.61094904,-0.73437965,-0.16559517,0.42238498,0.36004496,-0.49883133,-0.3280002,0.106374025,-0.16621749,0.1292069,0.68515915,0.32667792,-0.3530086,-0.014329672,0.67924297,0.42707163,-0.1738616,-0.054369748,0.072844386,0.17779115,0.6361044,0.22089869,-0.1749686,-0.10461998,0.14086264,0.57517815,0.28372338,-0.14175618,-0.0712477,0.10034311,0.23683864,0.3382007,0.062731676,-0.30535758,-0.14136487,0.29622817,0.2526625,-220
-12.898651,3.9756775,9.270229,-4.414416,0.064032555,1.0149736,1.0465212,-0.21308613,-2.3338418,-0.14045405,3.090518,1.8693519,-0.5427043,-1.4211174,-1.374228,0.09647751,-0.1845411,-1.0462896,-0.9050603,0.1158998,0.4795103,1.1512947,1.0097411,-0.714746,-0.62345994,0.6803007,0.34275055,-1.1259099,-1.0065573,-0.01877004,1.2800877,1.2524879,-0.1268339,-0.57421935,-0.26587307,-0.30846494,0.19483232,0.42547226,-0.18078327,-0.7065991,0.051226854,0.7271029,0.31169623,-0.19103582,-0.43571472,-0.20333326,0.34869266,0.7938204,0.020757437,-0.5150745,-0.2512095,-0.008689225,0.29240662,-0.013225347,-0.5338628,-0.1089049,0.21630758,0.4289543,0.5479583,-0.012642901,-0.5110246,-0.29086637,0.25090277,0.29082242,-208
-7.164978,3.4216042,4.0596924,-4.658414,-0.30160904,-0.08821201,0.04718113,-1.5180616,-2.8252225,-1.288616,1.2935982,1.3227487,-0.60037714,-2.3060951,-2.4488912,-0.29250717,0.08777499,-1.1267232,-1.3589082,0.008128643,0.35025287,0.360981,0.29077196,-0.70291066,-0.6622002,-0.17383051,-0.0901109,-0.49885654,-0.6641134,-0.27506042,0.5810101,0.90148854,0.41460696,-0.23160386,-0.4952966,0.023713157,0.42650175,0.19467092,-0.29118705,-0.39257228,0.20708239,0.824191,0.28302488,-0.1967664,-0.08753461,0.0718416,0.2853272,0.6828517,0.16592968,-0.4077772,-0.20521057,0.021152496,0.2787869,0.12113979,-0.2795924,-0.14621776,0.22418195,0.31741768,0.388865,0.18399589,-0.39387274,-0.27186966,0.22249907,0.23131657,-211
-11.914642,4.018751,8.415382,-5.375216,-1.3419228,0.16409874,-0.0143613815,-1.8888478,-2.810987,-0.80608845,1.6691513,1.1860819,-0.51405317,-1.861224,-2.0855696,-0.06477666,-0.18665648,-1.068432,-0.86065125,-0.15120387,0.20766687,0.36287403,0.38833642,-0.98564863,-0.91226697,0.3156054,0.30991673,-1.0499023,-1.2066051,-0.062298536,1.030102,0.882262,-0.23299553,-0.3993132,-0.13625312,-0.30876786,0.2550987,0.5205877,-0.064255,-0.43066448,0.03237474,0.67772126,0.4030839,0.010066479,-0.16233116,-0.07371962,0.36550072,0.7259867,0.21038955,-0.53325236,-0.29430544,0.1966089,0.42440218,0.20733102,-0.20900738,-0.09646368,0.21537441,0.5380356,0.61297864,0.04238128,-0.3275169,-0.17477435,0.26930553,0.2986868,-211
27.983826,-9.034901,-23.730946,8.456038,-0.5582762,-2.2915606,-0.6344509,-1.8673553,-0.17617762,-0.7620883,-3.1001925,-1.4361887,2.4113042,-0.72758055,-3.2386565,-1.1546884,0.9554423,-0.75719655,-2.3980463,-1.0081236,0.85421705,0.37995005,-1.0190344,-0.08270526,-0.41622424,-1.9989948,-0.20498574,0.81814235,-0.61958134,-0.40510225,0.038168788,0.5900793,0.914785,-0.20138657,-0.56809366,0.023899063,0.36955678,-0.23807657,-0.4543314,0.1847165,0.45304298,0.50496346,-0.06958127,0.045767546,0.5815408,-0.05533576,0.16599149,0.38110155,0.24292225,0.06916344,-0.26708996,0.36399716,0.30309308,0.10840826,0.21371073,-0.14998633,0.5939875,0.4186005,-0.1873969,0.2584769,-0.1344037,-0.2373082,-0.007099688,-0.14999473,-231
-0.94085693,3.3158875,4.130705,-2.0557613,-1.0053596,0.6498904,-0.8137493,-1.4134378,-2.3716931,-0.64141357,1.7451868,1.3037405,-0.06777379,-1.0155377,-0.5900223,0.558748,0.15066993,-0.5380107,-0.60177517,-0.13292146,0.06976533,0.32857227,0.6241007,-0.39159417,-0.828781,0.24756551,0.8704599,-0.080616295,-0.7584337,-0.27395952,0.28253782,0.5217321,-0.051237598,-0.42443728,-0.41244018,-0.15357181,0.5199394,0.8408097,0.030645132,-0.7509175,-0.075781345,0.82317317,0.448176,-0.33022404,-0.57125413,-0.39253986,0.34312963,0.8489072,0.19734877,-0.44949186,-0.01494211,0.4986413,0.49944162,0.06084639,-0.3590691,-0.15416127,0.059668988,0.049904108,0.0014231801,-0.33493882,-0.5049988,-0.08375758,0.21795946,0.19652,-220
